app_pkg,arpu,click_num,country_code,data_date,fill_num,imp_uv,lc,placement_id,request_num,revenue,show_num,uv
com.ehawk.antivirus.applock.wifi,0.0,0,YE,2019-01-24,30,4,,150986,30,0.0,5,23
com.ehawk.antivirus.applock.wifi,0.0,0,YE,2019-01-24,19,1,,150647,19,0.0,1,20
com.ehawk.antivirus.applock.wifi,0.0,0,WS,2019-01-24,1,0,,150934,1,0.0,0,1
com.ehawk.antivirus.applock.wifi,0.0,0,WS,2019-01-24,2,0,,150646,2,0.0,0,2
com.ehawk.antivirus.applock.wifi,0.0,0,WS,2019-01-24,1,0,,148722,1,0.0,0,1
com.ehawk.antivirus.applock.wifi,0.0,0,WS,2019-01-24,10,0,,150639,10,0.0,0,8
com.ehawk.antivirus.applock.wifi,0.0,0,WS,2019-01-24,2,1,,150933,2,0.0,1,2
com.ehawk.antivirus.applock.wifi,0.0,0,WS,2019-01-24,1,0,,150642,1,0.0,0,1
com.ehawk.antivirus.applock.wifi,0.0,0,WF,2019-01-24,6,1,,150934,6,0.0,2,3
com.ehawk.antivirus.applock.wifi,0.0,0,WF,2019-01-24,1,0,,150416,1,0.0,0,1
com.ehawk.antivirus.applock.wifi,0.0,0,WF,2019-01-24,21,0,,150639,21,0.0,0,8
com.ehawk.antivirus.applock.wifi,0.0,0,WF,2019-01-24,7,1,,150933,7,0.0,1,6
com.ehawk.antivirus.applock.wifi,0.0,0,WF,2019-01-24,1,0,,150642,1,0.0,0,1
com.ehawk.antivirus.applock.wifi,0.0,0,VU,2019-01-24,1,0,,142494,1,0.0,0,1
com.ehawk.antivirus.applock.wifi,0.0,0,VU,2019-01-24,2,1,,150933,2,0.0,1,3
com.ehawk.antivirus.applock.wifi,0.0,0,VU,2019-01-24,1,0,,150642,1,0.0,0,1
com.ehawk.antivirus.applock.wifi,0.0,0,VU,2019-01-24,1,0,,147867,1,0.0,0,1
com.ehawk.antivirus.applock.wifi,0.0,0,VU,2019-01-24,1,0,,148721,1,0.0,0,1
com.ehawk.antivirus.applock.wifi,0.0,0,VU,2019-01-24,0,0,,150641,0,0.0,0,0
com.ehawk.antivirus.applock.wifi,0.0,0,VU,2019-01-24,2,1,,148722,2,0.0,1,2
com.ehawk.antivirus.applock.wifi,0.0,0,VU,2019-01-24,1,1,,148719,1,0.0,1,1
com.ehawk.antivirus.applock.wifi,0.0,0,VU,2019-01-24,4,0,,150639,4,0.0,0,3
com.ehawk.antivirus.applock.wifi,0.0,0,VN,2019-01-24,28,9,,150651,28,0.0,9,30
com.ehawk.antivirus.applock.wifi,0.0,0,VN,2019-01-24,318,58,,150654,318,0.0,78,279
com.ehawk.antivirus.applock.wifi,0.0,1,VN,2019-01-24,642,107,,148719,642,0.00318,128,488
com.ehawk.antivirus.applock.wifi,0.0,0,VN,2019-01-24,278,69,,150986,279,0.0,89,247
com.ehawk.antivirus.applock.wifi,0.0,5,VN,2019-01-24,12418,345,,150639,12428,0.0159,441,7370
com.ehawk.antivirus.applock.wifi,0.0,0,VN,2019-01-24,97,23,,150647,97,0.0,31,98
com.ehawk.antivirus.applock.wifi,0.0,0,VN,2019-01-24,60,11,,150638,60,0.0,15,58
com.ehawk.antivirus.applock.wifi,0.0,0,VN,2019-01-24,82,24,,142494,82,0.0,29,69
com.ehawk.antivirus.applock.wifi,0.0,20,VN,2019-01-24,3914,1303,,150933,3914,0.14271,1593,3126
com.ehawk.antivirus.applock.wifi,0.04,101,VN,2019-01-24,2504,779,,150642,2506,0.90318,1137,2060
com.ehawk.antivirus.applock.wifi,0.0,0,VN,2019-01-24,1351,358,,150987,1353,0.0,432,1140
com.ehawk.antivirus.applock.wifi,0.0,0,VN,2019-01-24,18,0,,149345,18,0.0,0,18
com.ehawk.antivirus.applock.wifi,0.0,1,VN,2019-01-24,402,68,,150640,402,0.00318,88,351
com.ehawk.antivirus.applock.wifi,0.0,1,VN,2019-01-24,913,184,,150648,913,0.00318,258,787
com.ehawk.antivirus.applock.wifi,0.0,0,VN,2019-01-24,0,0,,149347,0,0.0,0,0
com.ehawk.antivirus.applock.wifi,0.0,0,VN,2019-01-24,21,0,,149336,21,0.0,0,19
com.ehawk.antivirus.applock.wifi,0.01,5,VN,2019-01-24,1503,583,,150934,1503,0.1469,678,1288
com.ehawk.antivirus.applock.wifi,0.04,7,VN,2019-01-24,466,79,,150646,468,0.12894,110,360
com.ehawk.antivirus.applock.wifi,0.0,0,VN,2019-01-24,4,1,,149338,4,0.0,2,4
com.ehawk.antivirus.applock.wifi,0.05,1,VN,2019-01-24,7,6,,150655,7,0.00318,8,7
com.ehawk.antivirus.applock.wifi,0.0,0,VN,2019-01-24,0,0,,149346,0,0.0,0,0
com.ehawk.antivirus.applock.wifi,0.0,0,VN,2019-01-24,24,1,,150650,24,0.0,1,26
com.ehawk.antivirus.applock.wifi,0.0,0,VN,2019-01-24,3,0,,149335,3,0.0,0,4
com.ehawk.antivirus.applock.wifi,0.0,0,VN,2019-01-24,108,22,,148720,108,0.0,25,97
com.ehawk.antivirus.applock.wifi,0.0,0,VN,2019-01-24,13,0,,149353,13,0.0,0,11
com.ehawk.antivirus.applock.wifi,0.0,0,VN,2019-01-24,213,30,,150416,213,0.0,35,196
com.ehawk.antivirus.applock.wifi,0.0,0,VN,2019-01-24,11,0,,149352,11,0.0,0,12
com.ehawk.antivirus.applock.wifi,0.0,0,VN,2019-01-24,34,24,,154257,34,0.0,28,34
com.ehawk.antivirus.applock.wifi,0.0,0,VN,2019-01-24,532,55,,150417,532,0.0,57,521
com.ehawk.antivirus.applock.wifi,0.02,5,VN,2019-01-24,102,23,,147867,102,0.0159,29,78
com.ehawk.antivirus.applock.wifi,0.0,0,VN,2019-01-24,0,0,,150649,0,0.0,0,0
com.ehawk.antivirus.applock.wifi,0.0,0,VN,2019-01-24,448,20,,149339,448,0.0,26,251
com.ehawk.antivirus.applock.wifi,0.0,0,VN,2019-01-24,1,0,,150652,1,0.0,0,1
com.ehawk.antivirus.applock.wifi,0.0,0,VN,2019-01-24,637,113,,148721,637,0.0,143,501
com.ehawk.antivirus.applock.wifi,0.0,0,VN,2019-01-24,31,5,,149344,31,0.0,6,28
com.ehawk.antivirus.applock.wifi,0.0,0,VN,2019-01-24,0,0,,150641,0,0.0,0,0
com.ehawk.antivirus.applock.wifi,0.0,0,VN,2019-01-24,109,19,,150988,109,0.0,22,109
